Mach,CD Power-Off
10.37,0.747238344493589
10.38,0.747200109968237
10.39,0.747161986288957
10.40,0.747123942602039
10.41,0.747086000940582
10.42,0.747048141422305
10.43,0.747010248776542
10.44,0.746972570935392
10.45,0.746935003582066
10.46,0.746897384884161
10.47,0.74685999999098
10.48,0.746822563640247
10.49,0.746785369664671
10.50,0.746748255129884
10.51,0.746711091876868
10.52,0.746674167917977
10.53,0.746637183543864
10.54,0.746600301560676
10.55,0.74656363197907
10.56,0.746526928537896
10.57,0.74649030526268
10.58,0.746453925655381
10.59,0.746417483502467
10.60,0.746381124260171
10.61,0.746344860106202
10.62,0.746308679841619
10.63,0.746272731410778
10.64,0.746236728817679
10.65,0.746200816433247
10.66,0.746164993126576
10.67,0.746129250526375
10.68,0.746093444897117
10.69,0.74605788234579
10.70,0.746022399263885
10.71,0.745987006076166
10.72,0.745951690412754
10.73,0.745916455902829
10.74,0.745881176098768
10.75,0.745846119169024
10.76,0.745811133826292
10.77,0.745776255056004
10.78,0.74574130331886
10.79,0.745706576096301
10.80,0.745671789886949
10.81,0.745637249045105
10.82,0.745602748057596
10.83,0.745568219363439
10.84,0.745533773373213
10.85,0.745499547646701
10.86,0.745465257972884
10.87,0.745431187637674
10.88,0.745397048591092
10.89,0.745363002155674
10.90,0.745329180721322
10.91,0.745295284615182
10.92,0.745261484914756
10.93,0.745227745479687
10.94,0.745194244957222
10.95,0.745160672478145
10.96,0.745127179186537
10.97,0.745093770563809
10.98,0.745060432445046
10.99,0.745027191412396
11.00,0.744993998820608
11.01,0.74496090612473
11.02,0.744927877926988
11.03,0.744894919995474
11.04,0.744862060806704
11.05,0.744829258407682
11.06,0.744796409148993
11.07,0.744763762098439
11.08,0.744731203130204
11.09,0.744698700768636
11.10,0.744666297868736
11.11,0.744633950489507
11.12,0.744601549398388
11.13,0.74456935682119
11.14,0.744537110438831
11.15,0.744505060897163
11.16,0.744473101169564
11.17,0.744441070798384
11.18,0.744409242137589
11.19,0.744377348219112
11.20,0.744345680019558
11.21,0.744313933902696
11.22,0.74428241993921
11.23,0.744250813803115
11.24,0.74421942828472
11.25,0.744187979026648
11.26,0.744156596176317
11.27,0.744125425273885
11.28,0.744094188485069
11.29,0.744063018941238
11.30,0.744031927076687
11.31,0.74400103531064
11.32,0.743970087153619
11.33,0.743939197455713
11.34,0.743908390742939
11.35,0.743877643453397
11.36,0.743846963015536
11.37,0.743816368443105
11.38,0.743785827119319
11.39,0.743755356473265
11.40,0.743724946559761
11.41,0.743694764957
11.42,0.743664356126392
11.43,0.743634164940724
11.44,0.743604026755503
11.45,0.743573974008168
11.46,0.743543985705114
11.47,0.743514060758597
11.48,0.743484203083636
11.49,0.743454407637794
11.50,0.743424542368351
11.51,0.743394876262852
11.52,0.743365282854507
11.53,0.74333561846758
11.54,0.743306159634334
11.55,0.743276765828747
11.56,0.743247281813107
11.57,0.743218024313626
11.58,0.74318882763997
11.59,0.743159550198346
11.60,0.743130487632969
11.61,0.743101337701227
