Mach,CD Power-On
5.60,0.926458972004784
5.61,0.925451813352173
5.62,0.924446966088443
5.63,0.923444419485312
5.64,0.92244411965343
5.65,0.921446102336979
5.66,0.920450252717666
5.67,0.919456648425198
5.68,0.918465204489346
5.69,0.917475943165454
5.70,0.916488758257912
5.71,0.915503735625316
5.72,0.914520792713178
5.73,0.913539889641381
5.74,0.912561043642035
5.75,0.911584204490917
5.76,0.910609383782205
5.77,0.909636511439756
5.78,0.908665642803472
5.79,0.907696687110674
5.80,0.906729648600054
5.81,0.905764487911866
5.82,0.904801219390064
5.83,0.903839786659801
5.84,0.9028801960346
5.85,0.901922373571483
5.86,0.900966376584416
5.87,0.900012120189983
5.88,0.899059625412396
5.89,0.89810883709127
5.90,0.89715976123077
5.91,0.896212360834547
5.92,0.895266607686467
5.93,0.894322515842342
5.94,0.893380037304754
5.95,0.892439133944708
5.96,0.891499840693006
5.97,0.890562078792927
5.98,0.889625851940112
5.99,0.888691163557092
6.00,0.887757943115981
6.01,0.886858868984584
6.02,0.885998920842736
6.03,0.88514125805747
6.04,0.884285837730854
6.05,0.883432680745706
6.06,0.882581747535124
6.07,0.881733061678377
6.08,0.880886575305728
6.09,0.88004231293982
6.10,0.879200234694692
6.11,0.878360374209944
6.12,0.877522661731718
6.13,0.876687121503819
6.14,0.875853749202497
6.15,0.875022523659948
6.16,0.874193470569675
6.17,0.873366521182616
6.18,0.872541707179106
6.19,0.871718979644842
6.20,0.870898392260038
6.21,0.870079885655666
6.22,0.869263479756265
6.23,0.868449144174202
6.24,0.867636878057014
6.25,0.86682666252976
6.26,0.866018498783872
6.27,0.865212401159986
6.28,0.864408307197546
6.29,0.863606265665111
6.30,0.8628062369003
6.31,0.862008204827372
6.32,0.861212185869574
6.33,0.860418141683203
6.34,0.859626112363776
6.35,0.858836029651502
6.36,0.85804792941832
6.37,0.85726176016507
6.38,0.85647757093829
6.39,0.855695304665634
6.40,0.85491498459425
6.41,0.854136582524874
6.42,0.8533601085604
6.43,0.852585519417999
6.44,0.851812853119419
6.45,0.851042074584608
6.46,0.850273206517036
6.47,0.849506190315378
6.48,0.848741029171277
6.49,0.847977763566931
6.50,0.8472163202638
6.51,0.846456760521618
6.52,0.845699016094689
6.53,0.844943097933702
6.54,0.844189023374664
6.55,0.84343674270682
6.56,0.842686289542342
6.57,0.84193762531849
6.58,0.84119078193944
6.59,0.840445707270328
6.60,0.839702400487337
6.61,0.838960888942098
6.62,0.838221138917225
6.63,0.837483137661936
6.64,0.836746898754826
6.65,0.836012386389303
6.66,0.835279619814926
6.67,0.834548585541239
6.68,0.833819286339224
6.69,0.833091673860016
